"doc_id","text","cmp_code","party_id"
"789","Die FDP   Partei  ökologisch Modernisierung  deren Mittelpunkt  Mensch steht   privatrechtliche Elemente ergänzt ",501,41420
"790","Für effizienten Umweltschutz  moderne marktwirtschaftliche Mechanismen zielführend   bürokratischdirigistische Verfahren",501,41420
"791","Umweltpolitische Ziele sollen dabei stets  größtmöglicher Effizienz realisiert   dass  gegebenen Mitteln  möglichst großer Umweltnutzen erreicht  ",501,41420
"792","Eine konsequente Verringerung  Treibhausgasemissionen   Interesse  Erdklimas geboten",501,41420
"793","Liberale Energiepolitik orientiert   Leitbild  Nachhaltigkeit",501,41420
"794","Dies betrifft besonders  Klimaschutz",501,41420
"795","Aus Klimaschutzgründen   Abschied   Kernenergie  falsche Weg",501,41420
"796","Auch   Betriebszeit  heutigen Kernkraftwerke hinaus brauchen   Option  Stromerzeugung",501,41420
"797","Mit  umfassenden Emissionshandel  externe Kosten  Energiebereitstellung elegant   Preisbildung berücksichtigt  Innovationen angestoßen",501,41420
"798","sowie   Förderung erneuerbar Energien",501,41420
"799","Für  Naturschutz fordert  FDP mehr Kooperation  Eigentümern   Betroffenen  freiwillige Maßnahmen",501,41420
"800","  Ausbau  Vertragsnaturschutzes",501,41420
"801","Um ökologische Ziele  Naturschutz  erreichen setzt  FDP  Akzente",501,41420
"802","Lebensqualität  sozialer Zusammenhalt    nationaler Ebene  gewährleistet    Menschen  Mittelpunkt  Umweltpolitik stehen",501,41420
"803","Menschen     Heimat wohlfühlen leisten freiwillig mehr  Natur  Umwelt  grüne ÖkoBürokratie  staatliche Verbotspolitik",501,41420
"804","Nur Menschen   Natur kennen    vertraut    eigenem Erleben  positive Beziehung  Natur  schützen  besser  unkontrollierbare Verordnungen  je erreichen ",501,41420
"805","Daher   Naturschutzpolitik langfristig scheitern   Menschen aussperrt",501,41420
"806","Menschen sollen   Störenfriede   Natur verdrängt    geboten    Argumenten  Natur  Artenschutzes  Rücksichtnahme gebeten ",501,41420
"807","Die Naturnutzer  gehören  Segler   Sportler Jäger  Wanderer  Freude   Revieren",501,41420
"808","So  beispielsweise  Sportfischer  Naturnutzer  engagierte Naturschützer",501,41420
"809","Nicht Naturschutz  Umweltpolitik   Menschen         Konzept  FDP",501,41420
"810","Die FDP hält   Einführung  Staatszieles Tierschutz fest    effektive Möglichkeit   sinnvolle Abwägung   Belangen  Tierschutzes  etwa  Forschungs  Religionsfreiheit  erreichen",501,41420
"811","Die FDP hält  nationalen Klimaschutzziel  Reduzierung  COEmissionen  Deutschland   gegenüber fest",501,41420
"812","Die FDP fordert  seit langem  Einsatz  flexiblen Instrumente  Kyotoprotokolls",501,41420
"813","Im Vordergrund steht  Ziel unverzüglich Maßnahmen  Verminderung  weltweiten Treibhausgasemissionen  ergreifen",501,41420
"814","Dabei  entscheidend dass pro eingesetztem Euro soviel Kohlendioxid  möglich vermieden ",501,41420
"815","Klimaschutz  deshalb gerade   betrieben      geringsten Kosten realisiert  ",501,41420
"816","Die Verhandlungsergebnisse  Siebten Weltklimakonferenz  Marrakesch   Durchbruch   internationale Klimapolitik",501,41420
"817","Jetzt geht  darum dass möglichst viele Vertragsstaaten  Klimarahmenkonvention  Ratifizierungsprozess zügig  entschlossen einleiten",501,41420
"818","Das Europäische Parlament   großer Mehrheit  Ratifizierung  Kyotoprotokolls befürwortet  Richtlinienentwurf  EU Kommission sieht  dass  verpflichtender Börsenhandel  Emissionszertifikaten europaweit ab  Beteiligung mehrerer tausend Unternehmen beginnen ",501,41420
"819","Die FDP tritt dafür   flexiblen Mechanismen  Kyotoprotokolls   Deutschland unverzüglich  nutzen  unterstützt grundsätzlich  Vorschläge  EUKommission",501,41420
"820","Ein Emissionshandel darf jedoch   ausgewählte Branchen  Großunternehmen beschränkt bleiben   zügig   Wirtschaftsbereiche ausgedehnt ",501,41420
"821","Die Selbstverpflichtung    zumindest teilweise Anrechnung   Ausland erzielten Emissionsminderungen flexibilisiert  modernisiert ",501,41420
"822","Insbesondere   Hintergrund    FDP unterstützten ehrgeizigen internationalen  nationalen Klimaschutzziele   vereinbarte Abschied   Kernenergie  falsche Weg",501,41420
"823","Denn solange  zentrale Frage offen bleibt    Kernenergie langfristig verzichtet     Atmosphäre   verstärkten Einsatz fossiler Brennstoffe zusätzlich  belasten   beabsichtigte Ausstieg   Kernenergie   vertreten",501,41420
"824","Die weitere Nutzung  Kernenergie   losgelöst  Fragen  Entsorgung  Reaktorsicherheit  Klimaproblematik   langfristigen Versorgungssicherheit gesehen ",501,41420
"825","Die Nutzung erneuerbar Energien muß  vorangetrieben      Zukunftstechnologien   nachhaltige Energieversorgung handelt",501,41420
"826","Aus Gründen  Klimaschutzes   Verringerung  Abhängigkeit   Energieträgern müssen  erneuerbar Energien  zukünftigen Energiemix  wichtige Rolle spielen",501,41420
"827","Auf  nationalen Ebene   neu  errichtende Anlagen  dauerhaft tragfähiges Gesamtkonzept  Förderung erneuerbar Energien vorzulegen",501,41420
"828","Über  Verknüpfung  Maßnahmen  Nutzung erneuerbar Energien  Gebäudebereich  Maßnahmen  Verbesserung  Energieeffizienz   modernen Instrumenten  Klimapolitik namentlich  Emissionszertifikatehandel  gewährleistet  je eingesetztem Euro soviel CO  möglich vermieden ",501,41420
"829","Die Menschen stellen immer öfter  Frage   Klimakatastrophe droht    Politik hierauf reagiert",501,41420
"830","Die Antwort liegt     gemeinsamen internationalen Vorgehen  Klimaschutz",501,41420
"831","Mit Blick   Zeit  plädieren  dafür  COEmissionen europaweit   Jahr   Vergleich   verringern",501,41420
"832","Zur Erreichung  Klimaschutzziele setzen     Nutzung  flexiblen marktwirtschaftlichen Instrumente  Kyotoprotokolls zB Emissionshandel sowie   Nutzung  COSenken zB Aufforstung ",501,41420
"833","Damit  große Minderungspotentiale  Treibhausgasemissionen erschlossen ",501,41420
"834","Weil  pro eingesetztem Euro  sonnenreichen Ländern beispielsweise  Photovoltaikanlagen deutlich mehr Treibhausgasemissionen einsparen    Deutschland wäre  klimapolitisch sinnvoll",501,41420
"835","Während  verschiedenen Regionen  Erde  Vernichtung  Wälder fortschreitet   Waldfläche   Holzvorrat  Deutschland   letzten Jahren kontinuierlich zugenommen",501,41420
"836","Der  Deutschland  viele Generationen hinweg nachhaltig  breiter Eigentumsstreuung bewirtschaftete Privat  Körperschaftswald erbringt wichtige Leistungen  Natur  Klimaschutz",501,41420
"837","Wir erkennen  erfolgreichen Leistungen  Jäger  Pflege  Flora  Fauna ausdrücklich ",501,41420
"838","Wir knüpfen   erfolgreiche Tierschutzpolitik  Liberalen   vergangenen Legislaturperioden ",501,41420
"839","Bei  notwendigen Neugestaltung  europäischen Chemikalienrechts    Verringerung  Anzahl  Tierversuchen   verstärkten Einsatz  Alternativmethoden durchsetzen",501,41420
"840","Energieforschung darf   Ideologien ausgerichtet    Energieeffizienz  sparsamem Umgang  knappen Ressourcen",501,41420
"841","Die Natur gehört   Voraussetzungen unseres Lebens",501,41420
"842","Eine Kernfrage   menschlichen Einflüsse   Natur tolerierbar    unterbunden  müssen",501,41420
"843","Ein  Menschen verpflichteter Naturschutz  Naturerleben fördern   Ausgrenzen  Menschen vermeiden",501,41420
"844","Überall   Arten  Naturschutz  Pflege  Kulturlandschaft erfordert   Vertragsnaturschutz  besten geeignet",501,41420
"845","Der Naturschutz   Aufgabe  gesamten Gesellschaft   Steuermittel finanziert  muß    Entschädigung   Landbesitzern eingefordert  darf",501,41420
"846","Wir stehen   Umweltpolitik  deren Mittelpunkt  Mensch steht",501,41420
"847","Der Schutz  Umwelt gehört   unabdingbaren Zielen  Sozialen Marktwirtschaft",501,41420
"848","Ein Wirtschaftssystem   natürlichen Lebensgrundlagen zerstört   zukunftsfähig",501,41420
"849","Freiheit  zerstörter Umwelt    Freiheit führt   ad absurdum",501,41420
"850","Darum  Langfristdenken  Politik gerade   Umweltvorsorge gefordert",501,41420
"851","Menschen brauchen natürliche Ressourcen  intakte Natur  biologische Vielfalt umweltverträgliche  zugleich sichere Energie   Zukunft   Politik   Klimawandel ernst nimmt",501,41420
"852","Die FDP unterstützt  Ziel  Entwurfs  europäischen REACHVerordnung  Sicherheit  Mensch  Umwelt beim Umgang  Chemikalien  verbessern",501,41420
"853","Die Getrenntsammlung  Bioabfällen Papier Pappe Karton  Glas sowie besonders problematischer Abfälle   nötig",501,41420
"854","Eine moderne Umweltpolitik  davon überzeugt    staatliche Anmaßung  Menschen   Gebieten vorzuschreiben    tun   lassen ",501,41420
"855","Wenn    Umweltschutz  erreichen   müssen  Produktions  Lebensweisen deren bedrohliche Folgen  deutlich  ersetzen",501,41420
"856","Verminderung  Umweltbelastungen",501,41420
"857","Zu  Förderschwerpunkt muß  Entwicklung  nachwachsenden Rohstoffen  industrielle Anwendungen  Hilfe  Grünen Gentechnik entwickelt ",501,41420
"858","  ökologisch Fortschritt",501,41420
"859","  Minderung  Einsatzes  Pflanzenschutzmitteln",501,41420
"860","Seine Nutzung  Bauholz    Herstellung  Möbeln  Zellstoff  Erzeugung  Strom  Wärme  Rest  Durchforstungsholz   wichtiger Beitrag  Klimaschutz",501,41420
"861","In unserem Waldland    Erhalt  Biodiversität  nachhaltige Bewirtschaftung  Wälder  wichtige Voraussetzung",501,41420
"862","Sie sorgen   sinnvolle Hege  Pflege sowie Nutzung  Wildtieren   Produkte sowie   Verhinderung  Wildschäden   Belangen  Naturschutz",501,41420
"863","Deutschland braucht  konsistentes Energiekonzept  unsere Energieversorgung umweltfreundlich",501,41420
"864","Sie untergräbt  Technologieführerschaft Deutschlands  wichtigen Feld  Klimaschutzes",501,41420
"865","Klima  Ressourcenschutz  weltweit  herausragenden umweltpolitischen Herausforderungen unseres Jahrhunderts",501,41420
"866","Sie begründen    Verantwortung gegenüber kommenden Generationen",501,41420
"867","Die FDP begrüßt  Beschlüsse  Europäischen Rates   Ausstoß  Treibhausgase  Prozent gegenüber  reduzieren  ersten wichtigen Schritt",501,41420
"868","Erforderlich    Senkung  Prozent   EU  ",501,41420
"869","Hierzu   Deutschland  Rahmen  gerechten Lastenverteilung  Anteil erbringen",501,41420
"870","Angesichts  Anteils  EU  Prozent   globalen Kohlendioxidemission helfen Insellösungen     ausschließlich  Produktionsverlagerungen führen",501,41420
"871","Wir brauchen  Entwicklungspfad    Reduzierung   Prozent   Industrieländern",501,41420
"872","Die FDP setzt   verbindliche ambitionierte  weltweite Klimaschutzziele  Rahmen  PostKyotoAbkommens    Einschluss  USA Chinas  Indiens",501,41420
"873","Die FDP legt beim Klimaschutz  hohes Gewicht   Emissionshandel",501,41420
"874","Beim Emissionshandel begrenzt  Staat  Menge zulässiger Treibhausgase   Ausgabe  Emissionsrechten     Markt frei gehandelt ",501,41420
"875","Die FDP   Emissionshandel   bisherigen Bereiche Industrie  Energie sowie Luftverkehr    gesamten Verkehrs Wärmesektor ausweiten",501,41420
"876","Die FDP begrüßt dass  Klima  Energiepaket  EU  Emissionshandel  zentrales Element kosteneffizienter Klimapolitik weiterentwickelt wurde",501,41420
"877","Wir brauchen mehr Initiativen  Umsetzung  Klimaschutzprojekten  Entwicklungsländern   konsequente Nutzung  „Clean Development Mechanism“ CDM  Anrechnung  Aufforstungsprojekten  Maßnahmen  Vermeidung  Abholzung",501,41420
"878","Die FDP unterstützt  Gründen  Klima  Ressourcenschutzes   Versorgungssicherheit  Ziel  Europäischen Union  Anteil  erneuerbar Energien   Prozent  Primärenergieverbrauch  erhöhen",501,41420
"879","Die FDP befürwortet nachdrücklich  Regelung   erneuerbarnergienRichtlinie wonach  Verkehr  Nutzung regenerativen Stroms  Elektroautos stärker angerechnet    Nutzung  Biokraftstoffen",501,41420
"880","Die Nutzung  Elektromobilität   Europa systematisch voranzutreiben",501,41420
"881"," Solarenergie  Windenergie  deren Speicherung  größeren Mengen effizient  nutzen",501,41420
"882","Die FDP sieht Klimaschutzpolitik  Wettbewerbsmotor",501,41420
"883","Zentrale Klimaschutzstrategien  mehr Energieeffizienz  Energiesparen   Energiebedarf  drosseln",501,41420
"884","Die größten Potenziale  Energieeinsparung liegen   Wärmedämmung  Gebäudebestands  energieoptimierten technischen Produkten    energiebewussten Verhalten  Einzelnen",501,41420
"885","Langfristig strebt  FDP  COneutrale Energieversorgung ",501,41420
"886","Mittelfristig brauchen   Energiemix  Klimaschutz",501,41420
"887","Der deutliche Ausbau erneuerbar Energien   Förderung  Energiespeichertechniken leisten  Beitrag  Klimaschutz",501,41420
"888","Wir stehen  Privilegierung  erneuerbar Energien  Baugesetzbuch",501,41420
"889","Statt  Quote  erhöhen sollen reine Biokraftstoffe    Cent pro Liter bezogene Steuervergünstigung gefördert ",501,41420
"890","Die FDP   Kohleverstromung klimaverträglicher ",501,41420
"891","Neue Kohlekraftwerke dürfen   ans Netz gehen  zumindest  Nachrüstung  COAbscheidung möglich ",501,41420
"892","Deutschland braucht unabhängig  Weiterbetrieb  Kernkraftwerke dringend  sichere Lösung   Verbleib hochradioaktiver Abfälle",501,41420
"893","Biologische Vielfalt  Grundlage   menschliche Leben",501,41420
"894","Das Verschwinden  Art   Form  Umweltzerstörung   Mensch  rückgängig  ",501,41420
"895","Die FDP   Rückgang  biologischen Vielfalt stoppen",501,41420
"896","  Einwandern  gebietsfremden invasiven Arten mindern",501,41420
"897","Wir müssen europaweit wild lebende Pflanzen  Tiere erhalten sowie  natürlichen Lebensräume entwickeln",501,41420
"898","Der Schutz  biologischen Vielfalt   Querschnittsaufgabe    Politikfeldern Berücksichtigung finden ",501,41420
"899","Ein Ziel jeglicher Biodiversitätsstrategien    Vielfalt genetischer Informationen  erhalten",501,41420
"900","Verschiedene Pflanzenarten kommen    wenigen Exemplaren ",501,41420
"901","Für  Arten   Erhalt  SaatgutGenbanken   Botanischen  Zoologischen Gärten zwingend",501,41420
"902","Nur    ExsituSchutz außerhalb  Vorkommens   Natur   Erhalt  Art  ausreichender innerartlicher Diversität  Vermeidung  Inzucht gewährleistet",501,41420
"903","Die FDP   ExsituSchutz   Aussterben bedrohten Arten    Schutz  Lebensräume In situ  erhalten  ",501,41420
"904","Dafür brauchen   Umsetzung  Beschlusses  Den Haag   Vorbild  Großbritannien  Spanien  nationale SaatgutGenbank",501,41420
"905","In Ergänzung  SaatgutSamenbanken    europa  weltweit verfügbares „Archiv  Natur“ entstehen",501,41420
"906","Wir   Naturschutz   Menschen gestalten",501,41420
"907","Naturnutzer   gehören  Landwirte Jäger Fischer Wanderer Segler   Sportler   Partner   Gegner  Naturschutz",501,41420
"908","Dieser   mehr  bisher   Eigentümern  Nutzern entwickelt      ureigenes Interesse   nachhaltigen Nutzung",501,41420
"909","Dabei befürwortet  FDP dass   Natur  geeigneten Bereichen   menschliche Eingriffe entwickeln ",501,41420
"910","Wir  gemeinsam   Naturnutzern  Umweltbildung  Menschen fördern",501,41420
"911","Denn  wer  Natur kennt weiß    Bedeutung   schützen",501,41420
"912","Durch  vermehrte Flächeninanspruchnahme  Siedlungs  Verkehrsflächen  Böden versiegelt  natürliche Lebensräume zerschnitten",501,41420
"913","Verkehrs  Siedlungsprojekte müssen deshalb   Realisierung kritisch geprüft ",501,41420
"914","In  Regel   Verdichtung bestehender Siedlungen  Flächenrecycling  Industriebrachen  Konversionsflächen  Neuausweisung  Baugebieten vorzuziehen",501,41420
"915","Bei Verkehrswegen  besonders  Zerschneidung   Sinne  Biotopverbundes   Lebensräumen  Agrarflächen  verhindern",501,41420
"916","Nicht vermeidbare Zerschneidungen  auszugleichen  Beispiel  Wildbrücken",501,41420
"917","Wir   politischen Ziele  Flächeninanspruchnahme stärker  Naturschutzziele ausrichten",501,41420
"918","Flüsse  Seen  Lebensraum  Tiere  Pflanzen",501,41420
"919","Zugleich dienen   Erholung  Menschen",501,41420
"920","In  Gewässerpolitik    weitere Verbesserung  biologischen  chemischen Qualität  Gewässer",501,41420
"921","Deshalb begrüßt  FDP  europäische Wasserrahmenrichtlinie   wichtiges Instrument  Gewässerpolitik  fordert  bessere Umsetzung  Ort",501,41420
"922","Frei fließende Flüsse  Flussabschnitte   hohen ökologisch Wert",501,41420
"923","Nicht   Hochwasserschutz   Gewässern mehr Raum gegeben ",501,41420
"924","Ein Bau  Staustufen  Elbe  Donau  abzulehnen",501,41420
"925","Die Durchgängigkeit  Flüsse  wandernde Fische  Beispiel  Aale  möglichst  Fischwanderhilfen wiederhergestellt ",501,41420
"926","Unabdingbare Voraussetzung   weitere Vertiefung  Unterelbe  dass  Deichsicherheit gewährleistet bleibt",501,41420
